94908KDBQ DBQ20180501000009905/01/18 00:00:31  5-MIN KDBQ 010600Z AUTO 18016KT 10SM CLR 17/04 M 42 M 180/16 RMK AO2 T01720044 $
94908KDBQ DBQ20180501000509905/01/18 00:05:31  5-MIN KDBQ 010605Z AUTO 19015KT 10SM CLR 17/04 M 42 M 180/15 RMK AO2 T01720044 $
94908KDBQ DBQ20180501001009905/01/18 00:10:31  5-MIN KDBQ 010610Z AUTO 19015KT 10SM CLR 17/04 M 42 M 190/15 RMK AO2 T01720044 $
94908KDBQ DBQ20180501001509905/01/18 00:15:31  5-MIN KDBQ 010615Z AUTO 19015KT 10SM CLR 17/04 M 44 M 190/15 RMK AO2 T01670044 $
94908KDBQ DBQ20180501002009905/01/18 00:20:31  5-MIN KDBQ 010620Z AUTO 19014KT 10SM CLR 17/04 M 44 M 190/14 RMK AO2 T01670044 $
94908KDBQ DBQ20180501002509905/01/18 00:25:31  5-MIN KDBQ 010625Z AUTO 19014KT 10SM CLR 17/04 M 44 M 190/14 RMK AO2 T01670044 $
94908KDBQ DBQ20180501003009905/01/18 00:30:31  5-MIN KDBQ 010630Z AUTO 19013KT 10SM CLR 17/04 M 44 M 190/13 RMK AO2 T01670044 $
94908KDBQ DBQ20180501003509905/01/18 00:35:31  5-MIN KDBQ 010635Z AUTO 19013KT 10SM CLR 17/04 M 44 M 190/13 RMK AO2 T01670044 $
94908KDBQ DBQ20180501004009905/01/18 00:40:31  5-MIN KDBQ 010640Z AUTO 19012KT 10SM CLR 16/04 M 45 M 190/12 RMK AO2 T01610044 $
94908KDBQ DBQ20180501004509905/01/18 00:45:31  5-MIN KDBQ 010645Z AUTO 19013KT 10SM CLR 16/04 M 45 M 190/13 RMK AO2 T01610044 $
94908KDBQ DBQ20180501005010505/01/18 00:50:31  5-MIN KDBQ 010650Z AUTO 20012KT 10SM CLR 16/04 M 45 M 200/12 RMK AO2 SLPNO T01610044 $
94908KDBQ DBQ20180501005509905/01/18 00:55:31  5-MIN KDBQ 010655Z AUTO 20011KT 10SM CLR 16/04 M 45 M 190/11 RMK AO2 T01610044 $
94908KDBQ DBQ20180501010009905/01/18 01:00:31  5-MIN KDBQ 010700Z AUTO 19012KT 10SM CLR 16/04 M 47 M 190/12 RMK AO2 T01560044 $
94908KDBQ DBQ20180501010509905/01/18 01:05:31  5-MIN KDBQ 010705Z AUTO 19012KT 10SM CLR 16/05 M 47 M 190/12 RMK AO2 T01610050 $
94908KDBQ DBQ20180501011009905/01/18 01:10:31  5-MIN KDBQ 010710Z AUTO 19011KT 10SM CLR 16/05 M 49 M 190/11 RMK AO2 T01560050 $
94908KDBQ DBQ20180501011509905/01/18 01:15:31  5-MIN KDBQ 010715Z AUTO 19010KT 10SM CLR 16/05 M 49 M 190/10 RMK AO2 T01560050 $
94908KDBQ DBQ20180501012009905/01/18 01:20:31  5-MIN KDBQ 010720Z AUTO 19009KT 10SM CLR 16/05 M 49 M 190/09 RMK AO2 T01560050 $
