94908KDBQ DBQ20121201000010012/01/12 00:00:49  5-MIN KDBQ 010600Z AUTO 08007KT 3SM BR CLR 01/00 A3010 910 92 -500 080/07 RMK AO2
94908KDBQ DBQ20121201000510012/01/12 00:05:31  5-MIN KDBQ 010605Z AUTO 08006KT 3SM BR CLR 01/00 A3010 910 92 -500 080/06 RMK AO2
94908KDBQ DBQ20121201001010012/01/12 00:10:31  5-MIN KDBQ 010610Z AUTO 08005KT 3SM BR CLR 01/00 A3011 910 92 -500 070/05 RMK AO2
94908KDBQ DBQ20121201001510012/01/12 00:15:33  5-MIN KDBQ 010615Z AUTO 07004KT 3SM BR CLR 01/01 A3011 910 96 -500 070/04 RMK AO2
94908KDBQ DBQ20121201002010012/01/12 00:20:31  5-MIN KDBQ 010620Z AUTO 07004KT 3SM BR CLR 01/00 A3011 910 92 -500 070/04 RMK AO2
94908KDBQ DBQ20121201002510012/01/12 00:25:31  5-MIN KDBQ 010625Z AUTO 07004KT 3SM BR CLR 01/01 A3011 910 96 -500 070/04 RMK AO2
94908KDBQ DBQ20121201003010012/01/12 00:30:31  5-MIN KDBQ 010630Z AUTO 06004KT 3SM BR CLR 01/00 A3011 910 92 -500 060/04 RMK AO2
94908KDBQ DBQ20121201003510012/01/12 00:35:31  5-MIN KDBQ 010635Z AUTO 06004KT 3SM BR CLR 01/00 A3011 910 92 -500 060/04 RMK AO2
94908KDBQ DBQ20121201004010012/01/12 00:40:31  5-MIN KDBQ 010640Z AUTO 07004KT 3SM BR CLR 01/00 A3011 910 92 -500 070/04 RMK AO2
94908KDBQ DBQ20121201004510412/01/12 00:45:31  5-MIN KDBQ 010645Z AUTO 06005KT 2 1/2SM BR CLR 01/00 A3010 910 92 -500 060/05 RMK AO2
94908KDBQ DBQ20121201005012112/01/12 00:50:31  5-MIN KDBQ 010650Z AUTO 05004KT 2 1/2SM BR CLR 01/00 A3010 910 96 -500 050/04 RMK AO2 SLP203 T00060000
94908KDBQ DBQ20121201005510112/01/12 00:55:31  5-MIN KDBQ 010655Z AUTO 04004KT 2SM BR CLR 00/M01 A3010 910 96 -600 040/04 RMK AO2
94908KDBQ DBQ20121201010010612/01/12 01:00:31  5-MIN KDBQ 010700Z AUTO 05005KT 1 3/4SM BR CLR M01/M01 A3010 910 96 -700 050/05 RMK AO2
94908KDBQ DBQ20121201010510612/01/12 01:05:31  5-MIN KDBQ 010705Z AUTO 06005KT 1 1/2SM BR CLR M01/M01 A3009 920 96 -700 060/05 RMK AO2
94908KDBQ DBQ20121201011010612/01/12 01:10:31  5-MIN KDBQ 010710Z AUTO 06005KT 1 1/2SM BR CLR M01/M01 A3010 920 96 -700 060/05 RMK AO2
94908KDBQ DBQ20121201011510612/01/12 01:15:31  5-MIN KDBQ 010715Z AUTO 06005KT 1 3/4SM BR CLR M01/M01 A3010 910 96 -700 060/05 RMK AO2
94908KDBQ DBQ20121201012010612/01/12 01:20:31  5-MIN KDBQ 010720Z AUTO 07004KT 1 3/4SM BR CLR M01/M01 A3010 920 96 -700 070/04 RMK AO2
94908KDBQ DBQ20121201012510512/01/12 01:25:31  5-MIN KDBQ 010725Z AUTO 06003KT 1 3/4SM BR CLR 00/M01 A3009 920 96 -600 060/03 RMK AO2
