94908KDBQ DBQ20191001000010910/01/19 00:00:31  5-MIN KDBQ 010600Z AUTO 20008KT 10SM CLR 22/21 A2991 1090 93 2200 200/08 RMK AO2 T02170206
94908KDBQ DBQ20191001000510910/01/19 00:05:31  5-MIN KDBQ 010605Z AUTO 20009KT 10SM CLR 22/21 A2991 1090 93 2200 200/09 RMK AO2 T02170206
94908KDBQ DBQ20191001001010910/01/19 00:10:31  5-MIN KDBQ 010610Z AUTO 20009KT 10SM CLR 22/21 A2991 1090 93 2200 200/09 RMK AO2 T02170206
94908KDBQ DBQ20191001001510910/01/19 00:15:31  5-MIN KDBQ 010615Z AUTO 20009KT 10SM CLR 22/21 A2991 1090 93 2100 200/09 RMK AO2 T02170206
94908KDBQ DBQ20191001002010910/01/19 00:20:31  5-MIN KDBQ 010620Z AUTO 20008KT 10SM CLR 22/21 A2991 1080 93 2100 200/08 RMK AO2 T02170206
94908KDBQ DBQ20191001002510910/01/19 00:25:31  5-MIN KDBQ 010625Z AUTO 20008KT 10SM CLR 22/21 A2991 1090 90 2200 200/08 RMK AO2 T02220206
94908KDBQ DBQ20191001003010910/01/19 00:30:31  5-MIN KDBQ 010630Z AUTO 21008KT 10SM CLR 22/21 A2991 1090 90 2200 200/08 RMK AO2 T02220206
94908KDBQ DBQ20191001003510910/01/19 00:35:31  5-MIN KDBQ 010635Z AUTO 20009KT 10SM CLR 22/21 A2991 1090 93 2100 200/09 RMK AO2 T02170206
94908KDBQ DBQ20191001004010910/01/19 00:40:31  5-MIN KDBQ 010640Z AUTO 20008KT 10SM CLR 22/21 A2991 1080 90 2200 200/08 RMK AO2 T02220206
94908KDBQ DBQ20191001004510910/01/19 00:45:31  5-MIN KDBQ 010645Z AUTO 20008KT 10SM CLR 22/21 A2991 1080 90 2200 200/08 RMK AO2 T02220206
94908KDBQ DBQ20191001005011610/01/19 00:50:31  5-MIN KDBQ 010650Z AUTO 20008KT 10SM CLR 22/21 A2991 1080 90 2200 200/08 RMK AO2 SLP121 T02220206
94908KDBQ DBQ20191001005510910/01/19 00:55:31  5-MIN KDBQ 010655Z AUTO 20008KT 10SM CLR 22/21 A2992 1080 90 2200 200/08 RMK AO2 T02220206
94908KDBQ DBQ20191001010010910/01/19 01:00:31  5-MIN KDBQ 010700Z AUTO 19008KT 10SM CLR 22/21 A2992 1080 90 2200 190/08 RMK AO2 T02220206
94908KDBQ DBQ20191001010510910/01/19 01:05:31  5-MIN KDBQ 010705Z AUTO 20008KT 10SM CLR 22/21 A2992 1080 90 2200 200/08 RMK AO2 T02220206
94908KDBQ DBQ20191001011010910/01/19 01:10:31  5-MIN KDBQ 010710Z AUTO 20008KT 10SM CLR 22/21 A2992 1080 90 2200 200/08 RMK AO2 T02220206
94908KDBQ DBQ20191001011510910/01/19 01:15:31  5-MIN KDBQ 010715Z AUTO 20008KT 10SM CLR 22/21 A2992 1080 90 2200 200/08 RMK AO2 T02220206
94908KDBQ DBQ20191001012010910/01/19 01:20:31  5-MIN KDBQ 010720Z AUTO 20008KT 10SM CLR 22/20 A2992 1080 87 2200 200/08 RMK AO2 T02220200
94908KDBQ DBQ20191001012510910/01/19 01:25:31  5-MIN KDBQ 010725Z AUTO 20008KT 10SM CLR 22/20 A2992 1080 90 2100 200/08 RMK AO2 T02170200
94908KDBQ DBQ20191001013010910/01/19 01:30:31  5-MIN KDBQ 010730Z AUTO 20008KT 10SM CLR 22/20 A2992 1080 90 2100 190/08 RMK AO2 T02170200
94908KDBQ DBQ20191001013510910/01/19 01:35:31  5-MIN KDBQ 010735Z AUTO 19007KT 10SM CLR 22/20 A2992 1080 90 2100 190/07 RMK AO2 T02170200
94908KDBQ DBQ20191001014010910/01/19 01:40:31  5-MIN KDBQ 010740Z AUTO 19007KT 10SM CLR 22/20 A2991 1090 90 2100 190/07 RMK AO2 T02170200
94908KDBQ DBQ20191001014510910/01/19 01:45:31  5-MIN KDBQ 010745Z AUTO 20008KT 10SM CLR 22/20 A2991 1080 90 2100 200/08 RMK AO2 T02170200
94908KDBQ DBQ20191001015011610/01/19 01:50:31  5-MIN KDBQ 010750Z AUTO 20008KT 10SM CLR 22/20 A2991 1090 90 2200 200/08 RMK AO2 SLP120 T02170200
94908KDBQ DBQ20191001015510910/01/19 01:55:31  5-MIN KDBQ 010755Z AUTO 20009KT 10SM CLR 22/20 A2991 1090 90 2100 200/09 RMK AO2 T02170200
94908KDBQ DBQ20191001020010910/01/19 02:00:31  5-MIN KDBQ 010800Z AUTO 20009KT 10SM CLR 22/20 A2991 1090 87 2200 200/09 RMK AO2 T02220200
94908KDBQ DBQ20191001020510910/01/19 02:05:31  5-MIN KDBQ 010805Z AUTO 20008KT 10SM CLR 22/20 A2991 1090 90 2100 200/08 RMK AO2 T02170200
94908KDBQ DBQ20191001021010910/01/19 02:10:31  5-MIN KDBQ 010810Z AUTO 20008KT 10SM CLR 22/20 A2991 1090 90 2200 200/08 RMK AO2 T02170200
94908KDBQ DBQ20191001021510910/01/19 02:15:31  5-MIN KDBQ 010815Z AUTO 20008KT 10SM CLR 22/20 A2991 1090 90 2200 200/08 RMK AO2 T02170200
94908KDBQ DBQ20191001022010910/01/19 02:20:31  5-MIN KDBQ 010820Z AUTO 19008KT 10SM CLR 22/20 A2991 1090 90 2200 190/08 RMK AO2 T02170200
94908KDBQ DBQ20191001022510910/01/19 02:25:31  5-MIN KDBQ 010825Z AUTO 19008KT 10SM CLR 22/20 A2990 1090 90 2200 190/08 RMK AO2 T02170200
94908KDBQ DBQ20191001023010910/01/19 02:30:31  5-MIN KDBQ 010830Z AUTO 19009KT 10SM CLR 22/20 A2990 1100 90 2200 190/09 RMK AO2 T02170200
