94908KDBQ DBQ20100301000010403/01/10 00:00:49  5-MIN KDBQ 010600Z AUTO 01004KT 10SM OVC033 01/M03 A3015 870 72 -500 010/04 RMK AO2 $
94908KDBQ DBQ20100301000510403/01/10 00:05:31  5-MIN KDBQ 010605Z AUTO 36004KT 10SM OVC033 01/M03 A3015 860 72 -500 360/04 RMK AO2 $
94908KDBQ DBQ20100301001010403/01/10 00:10:31  5-MIN KDBQ 010610Z AUTO 36004KT 10SM OVC033 01/M03 A3015 860 78 -600 360/04 RMK AO2 $
94908KDBQ DBQ20100301001510403/01/10 00:15:32  5-MIN KDBQ 010615Z AUTO 36004KT 10SM OVC033 01/M03 A3016 860 78 -600 360/04 RMK AO2 $
94908KDBQ DBQ20100301002010403/01/10 00:20:31  5-MIN KDBQ 010620Z AUTO 00000KT 10SM OVC031 01/M03 A3016 860 78 -600 000/00 RMK AO2 $
94908KDBQ DBQ20100301002510403/01/10 00:25:31  5-MIN KDBQ 010625Z AUTO 36003KT 10SM OVC031 01/M03 A3016 860 78 -600 360/03 RMK AO2 $
94908KDBQ DBQ20100301003010403/01/10 00:30:31  5-MIN KDBQ 010630Z AUTO 36004KT 10SM OVC031 01/M03 A3016 850 78 -600 360/04 RMK AO2 $
94908KDBQ DBQ20100301003510403/01/10 00:35:31  5-MIN KDBQ 010635Z AUTO 36004KT 10SM OVC031 01/M03 A3016 850 78 -600 360/04 RMK AO2 $
94908KDBQ DBQ20100301004010403/01/10 00:40:31  5-MIN KDBQ 010640Z AUTO 01003KT 10SM OVC031 01/M03 A3016 860 78 -600 010/03 RMK AO2 $
94908KDBQ DBQ20100301004510403/01/10 00:45:31  5-MIN KDBQ 010645Z AUTO 01004KT 10SM OVC031 01/M03 A3016 860 78 -600 010/04 RMK AO2 $
94908KDBQ DBQ20100301005012103/01/10 00:50:31  5-MIN KDBQ 010650Z AUTO 01004KT 10SM OVC031 01/M03 A3016 850 78 -600 010/04 RMK AO2 SLP225 T00061028 $
94908KDBQ DBQ20100301005510403/01/10 00:55:31  5-MIN KDBQ 010655Z AUTO 01004KT 10SM OVC031 01/M03 A3016 850 78 -600 010/04 RMK AO2 $
94908KDBQ DBQ20100301010010403/01/10 01:00:31  5-MIN KDBQ 010700Z AUTO 36004KT 10SM OVC031 01/M03 A3016 850 78 -600 360/04 RMK AO2 $
94908KDBQ DBQ20100301010510403/01/10 01:05:31  5-MIN KDBQ 010705Z AUTO 36005KT 10SM OVC031 01/M03 A3016 850 78 -600 360/05 RMK AO2 $
94908KDBQ DBQ20100301011010403/01/10 01:10:31  5-MIN KDBQ 010710Z AUTO 36005KT 10SM OVC031 01/M03 A3016 850 78 -600 360/05 RMK AO2 $
94908KDBQ DBQ20100301011510403/01/10 01:15:31  5-MIN KDBQ 010715Z AUTO 36005KT 10SM OVC031 01/M03 A3017 850 78 -600 350/05 RMK AO2 $
94908KDBQ DBQ20100301012010403/01/10 01:20:31  5-MIN KDBQ 010720Z AUTO 36005KT 10SM OVC031 01/M03 A3017 850 78 -600 360/05 RMK AO2 $
94908KDBQ DBQ20100301012510403/01/10 01:25:31  5-MIN KDBQ 010725Z AUTO 36005KT 10SM OVC031 01/M03 A3017 850 78 -600 360/05 RMK AO2 $
94908KDBQ DBQ20100301013010403/01/10 01:30:31  5-MIN KDBQ 010730Z AUTO 36004KT 10SM OVC029 01/M03 A3017 850 78 -600 360/04 RMK AO2 $
94908KDBQ DBQ20100301013510403/01/10 01:35:31  5-MIN KDBQ 010735Z AUTO 36004KT 10SM OVC029 01/M03 A3017 850 78 -600 360/04 RMK AO2 $
94908KDBQ DBQ20100301014010403/01/10 01:40:31  5-MIN KDBQ 010740Z AUTO 01004KT 10SM OVC029 01/M03 A3017 840 78 -600 360/04 RMK AO2 $
94908KDBQ DBQ20100301014510403/01/10 01:45:31  5-MIN KDBQ 010745Z AUTO 01004KT 10SM OVC031 01/M03 A3018 840 78 -600 360/04 RMK AO2 $
94908KDBQ DBQ20100301015012803/01/10 01:50:31  5-MIN KDBQ 010750Z AUTO 01004KT 10SM FEW027 OVC033 01/M03 A3018 840 78 -600 010/04 RMK AO2 SLP230 T00061028 $
94908KDBQ DBQ20100301015510403/01/10 01:55:31  5-MIN KDBQ 010755Z AUTO 02004KT 10SM OVC033 01/M03 A3018 840 78 -600 020/04 RMK AO2 $
94908KDBQ DBQ20100301020010403/01/10 02:00:31  5-MIN KDBQ 010800Z AUTO 02003KT 10SM OVC033 01/M03 A3018 840 78 -600 020/03 RMK AO2 $
94908KDBQ DBQ20100301020510403/01/10 02:05:31  5-MIN KDBQ 010805Z AUTO 03004KT 10SM OVC033 01/M03 A3018 840 78 -600 030/04 RMK AO2 $
94908KDBQ DBQ20100301021010403/01/10 02:10:31  5-MIN KDBQ 010810Z AUTO 03004KT 10SM OVC033 01/M03 A3018 840 75 -600 020/04 RMK AO2 $
94908KDBQ DBQ20100301021510403/01/10 02:15:31  5-MIN KDBQ 010815Z AUTO 02004KT 10SM OVC033 01/M03 A3017 840 75 -600 020/04 RMK AO2 $
94908KDBQ DBQ20100301022010403/01/10 02:20:31  5-MIN KDBQ 010820Z AUTO 03004KT 10SM OVC031 01/M03 A3017 850 78 -600 030/04 RMK AO2 $
94908KDBQ DBQ20100301022510403/01/10 02:25:31  5-MIN KDBQ 010825Z AUTO 02005KT 10SM OVC031 01/M03 A3017 850 75 -600 020/05 RMK AO2 $
94908KDBQ DBQ20100301023010403/01/10 02:30:31  5-MIN KDBQ 010830Z AUTO 03005KT 10SM OVC031 01/M03 A3017 850 75 -600 020/05 RMK AO2 $
94908KDBQ DBQ20100301023510403/01/10 02:35:31  5-MIN KDBQ 010835Z AUTO 03006KT 10SM OVC031 01/M03 A3017 850 78 -600 030/06 RMK AO2 $
94908KDBQ DBQ20100301024010403/01/10 02:40:31  5-MIN KDBQ 010840Z AUTO 03007KT 10SM OVC031 01/M03 A3017 850 75 -600 030/07 RMK AO2 $
94908KDBQ DBQ20100301024510403/01/10 02:45:31  5-MIN KDBQ 010845Z AUTO 03006KT 10SM OVC031 01/M03 A3016 850 78 -600 030/06 RMK AO2 $
94908KDBQ DBQ20100301025012703/01/10 02:50:31  5-MIN KDBQ 010850Z AUTO 03005KT 10SM OVC031 01/M03 A3016 850 75 -600 030/05 RMK AO2 SLP226 T00061033 53010 $
94908KDBQ DBQ20100301025510403/01/10 02:55:31  5-MIN KDBQ 010855Z AUTO 03006KT 10SM OVC031 01/M03 A3016 850 78 -600 030/06 RMK AO2 $
94908KDBQ DBQ20100301030010403/01/10 03:00:31  5-MIN KDBQ 010900Z AUTO 03005KT 10SM OVC031 01/M03 A3016 850 78 -600 030/05 RMK AO2 $
94908KDBQ DBQ20100301030511103/01/10 03:05:31  5-MIN KDBQ 010905Z AUTO 04003KT 10SM FEW019 OVC031 01/M03 A3016 850 78 -600 040/03 RMK AO2 $
94908KDBQ DBQ20100301031011103/01/10 03:10:31  5-MIN KDBQ 010910Z AUTO 04003KT 10SM FEW019 OVC031 00/M03 A3016 850 81 -700 030/03 RMK AO2 $
94908KDBQ DBQ20100301031511103/01/10 03:15:31  5-MIN KDBQ 010915Z AUTO 03004KT 10SM SCT019 OVC031 00/M03 A3017 850 81 -700 030/04 RMK AO2 $
94908KDBQ DBQ20100301032011103/01/10 03:20:31  5-MIN KDBQ 010920Z AUTO 03004KT 10SM SCT019 OVC031 00/M03 A3016 850 81 -700 030/04 RMK AO2 $
94908KDBQ DBQ20100301032511103/01/10 03:25:31  5-MIN KDBQ 010925Z AUTO 04004KT 10SM SCT019 OVC031 00/M03 A3016 850 81 -700 030/04 RMK AO2 $
94908KDBQ DBQ20100301033011103/01/10 03:30:31  5-MIN KDBQ 010930Z AUTO 03004KT 10SM SCT019 OVC029 00/M03 A3016 850 81 -700 030/04 RMK AO2 $
94908KDBQ DBQ20100301033511103/01/10 03:35:31  5-MIN KDBQ 010935Z AUTO 03004KT 10SM FEW019 OVC029 00/M03 A3016 850 81 -700 030/04 RMK AO2 $
94908KDBQ DBQ20100301034011103/01/10 03:40:31  5-MIN KDBQ 010940Z AUTO 03004KT 10SM FEW019 OVC029 00/M03 A3016 850 81 -700 030/04 RMK AO2 $
94908KDBQ DBQ20100301034511103/01/10 03:45:31  5-MIN KDBQ 010945Z AUTO 04003KT 10SM FEW019 OVC029 00/M03 A3017 850 81 -700 040/03 RMK AO2 $
94908KDBQ DBQ20100301035012803/01/10 03:50:31  5-MIN KDBQ 010950Z AUTO 04004KT 10SM FEW019 OVC029 00/M03 A3017 850 81 -700 030/04 RMK AO2 SLP227 T00001028 $
94908KDBQ DBQ20100301035511103/01/10 03:55:31  5-MIN KDBQ 010955Z AUTO 02004KT 10SM SCT019 OVC029 00/M03 A3017 850 81 -700 020/04 RMK AO2 $
94908KDBQ DBQ20100301040011103/01/10 04:00:31  5-MIN KDBQ 011000Z AUTO 03005KT 10SM BKN019 OVC029 00/M03 A3017 850 81 -700 030/05 RMK AO2 $
94908KDBQ DBQ20100301040511103/01/10 04:05:31  5-MIN KDBQ 011005Z AUTO 02004KT 10SM BKN017 OVC029 00/M03 A3017 850 81 -700 020/04 RMK AO2 $
94908KDBQ DBQ20100301041011103/01/10 04:10:31  5-MIN KDBQ 011010Z AUTO 03004KT 10SM BKN017 OVC029 00/M03 A3017 850 81 -700 030/04 RMK AO2 $
94908KDBQ DBQ20100301041511803/01/10 04:15:31  5-MIN KDBQ 011015Z AUTO 03004KT 10SM BKN017 BKN025 OVC029 00/M03 A3017 850 81 -700 020/04 RMK AO2 $
94908KDBQ DBQ20100301042011103/01/10 04:20:31  5-MIN KDBQ 011020Z AUTO 04005KT 10SM BKN017 OVC029 00/M03 A3017 850 81 -700 040/05 RMK AO2 $
